,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_ident,AcidoCitrico_raiz4,Azucar_raiz4,CloruroSodico_exp,Densidad_raiz4,pH_ident,Sulfatos_raiz4,Alcohol_sqr,CalifProductor_ident,PrecioBotella_raiz4,aleatorio_raiz4,aleatorio2_log,Compra
78,2.68,1.59,4.9,0.028,0.9922,3.68,0.49,16.8,1,1.99,M,****,1.0,0.0,0.4407552202346422,0.8318976994730521,4.7301,1.3989510812454604,3.174070856600462,2.55512207147581,1.1752487459232708,4.9101,1.274691513076216,282.24336001,1.0001,1.314986905670125,0.8148951594362551,-0.18385643460660825,1
79,-0.74,0.15,1.1,0.414,0.97401,2.77,0.4,11.4,1,2.88,R,**,2.0,0.0,0.030313510730195614,0.07503731676121794,1.3100999999999998,1.2433804025104693,3.1439364009202277,3.758800911408477,1.1724372202067133,4.0001,1.263686374530769,129.96228001,1.0001,1.4034945471393172,0.4179920917720415,-2.587672309934265,1
80,0.93,-0.62,1.9,0.08,1.02107,3.13,0.55,9.5,6,1.37,B,Desc,1.0,0.0,0.9423433372613035,0.5294574300314444,2.9801,1.1281983377224238,3.1503526244796065,2.691503609253118,1.1796700201954027,4.360099999999999,1.2818728881073684,90.25190001,6.0001,1.240771094917026,0.9853188464201119,-0.6356049889777442,0
81,0.38,1.51,73.7,-0.271,1.01893,4.02,1.98,12.1,3,1.92,R,***,3.0,0.0,0.16548324262519643,0.542668744911296,2.4301,1.3915881189563788,3.6124656462938223,1.8947748143579624,1.179343994223776,5.2501,1.4255752335575957,146.41242000999998,3.0001,1.3072222493133268,0.6380106660353831,-0.610965908882672,1
82,0.63,0.32,6.4,0.034,0.9924,3.23,-0.25,11.8,3,4.54,R,Desc,1.0,0.0,0.7337095768437504,0.9167828744202124,2.6801,1.264923416533519,3.185733273790732,2.5704988882244884,1.1752795468328698,4.4601,1.1740703337297358,139.24236001,3.0001,1.5341908949203604,0.9255769078532333,-0.08671277662382677,1
83,0.13,1.27,-15.1,0.04,0.9955,4.23,0.41,9.0,3,1.91,M,**,2.0,0.0,0.08018061400910315,0.25547227034975184,2.1801,1.3687680911517008,3.0046198729822633,2.585968243210757,1.1757566515647455,5.460100000000001,1.264923416533519,81.00180001,3.0001,1.30610165040493,0.5324819889118846,-1.3640248947853335,1
84,0.065,0.1,13.0,0.228,0.99741,3.1,0.5,3.2,3,1.54,B,*,3.0,0.0,0.3314304472547054,0.20254087986145286,2.1151,1.2368259941281783,3.235584435406582,3.1208331455364813,1.1760503207209978,4.3301,1.2758968508762987,10.240640010000002,3.0001,1.2624456889436466,0.7588706253401829,-1.5960359710896532,0
85,0.34,-0.95,-21.0,0.028,0.98958,3.2,1.77,13.2,3,4.52,M,Desc,1.0,0.0,0.07070543279854269,0.8215539378797445,2.3901,1.0657512330991008,2.9487000183569183,2.55512207147581,1.1748450301690936,4.4300999999999995,1.4070978078921492,174.24264000999997,3.0001,1.5328043926773671,0.5160469963336819,-0.19636593337328218,1
86,0.53,0.38,-40.3,0.031,0.99062,2.88,0.6,18.3,4,2.54,B,***,1.0,7.6923076923076925,0.17495768451474902,0.6446533586388146,2.5801000000000003,1.2722705276128494,2.739222381739815,2.5627989472462374,1.1750053335602866,4.110099999999999,1.2877664951527747,334.89366001,4.0001,1.3716833988698627,0.6469416964952148,-0.4387981698848724,1
87,1.21,0.34,7.8,-0.399,0.97462,3.21,-0.75,17.5,3,1.19,M,*,2.0,0.0,0.2602816937978015,0.8955501760345541,3.2601,1.2673866690002664,3.1965038265355634,1.6671240231310185,1.1725318326990681,4.440099999999999,1.0877767296546128,306.25350001,3.0001,1.216510848771234,0.7144133749076258,-0.11014111771139418,1
88,-0.72,0.15,123.3,0.012,0.99609,2.95,0.34,13.7,3,5.53,R,****,3.0,16.666666666666664,0.22564104337445623,0.5610164665357372,1.3300999999999998,1.2433804025104693,3.850847823984888,2.5145654366155976,1.175847389608745,4.1800999999999995,1.2561867176898298,187.69274000999997,3.0001,1.5985637410729743,0.6893770190416317,-0.5777242314439314,1
89,0.19,0.29,-51.1,0.042,0.99304,3.99,-0.75,10.3,2,1.88,B,***,3.0,0.0,0.16676594154264757,0.7382578169115264,2.2401,1.2612013346324789,2.5971862070527623,2.5911453550833476,1.1753780934737244,5.2201,1.0877767296546128,106.09206001000001,2.0001,1.3027224329743134,0.6392418530226247,-0.3032487847559383,1
90,1.53,0.32,1.1,0.115,0.99096,2.25,-0.81,8.9,2,2.25,R,Desc,2.0,0.0,0.20227676304077502,0.5821419010439901,3.5801000000000003,1.264923416533519,3.1439364009202277,2.7873741840478496,1.1750577262101891,3.4801,1.0759307054334328,79.21178001,2.0001,1.3426851352899023,0.6708116295584898,-0.5407704426734299,1
91,0.16,0.32,-44.9,0.04,1.0458,3.27,0.96,10.0,3,2.43,M,**,2.0,0.0,0.7128378389698652,0.1939579059657789,2.2101,1.264923416533519,2.681469402908838,2.585968243210757,1.183418138132027,4.5001,1.3279862804358282,100.00200000999999,3.0001,1.3609015081962397,0.9189250091587895,-1.6393021624860076,1
92,-0.56,0.42,2.3,-0.139,0.9972,4.15,-0.65,10.9,3,2.11,M,**,1.0,0.0,0.5384934502190608,0.021460689519511855,1.4900999999999998,1.277098782283054,3.153546089735991,2.162143303801902,1.1760180432522993,5.3801000000000005,1.1067003639378836,118.81218001,3.0001,1.3279862804358282,0.8567181631598267,-3.8342178929344546,1
93,-2.05,-0.24,1.5,-0.415,0.99238,4.05,-0.01,14.5,2,1.77,M,Desc,1.0,0.0,0.40081874724361655,0.24565248167070908,0.0001,1.1892219798129464,3.1471494180794775,1.6406622970837144,1.175276466850882,5.280099999999999,1.2095073636525944,210.25290001,2.0001,1.2901014454400852,0.7957828864218396,-1.4031962698709166,1
94,0.91,-2.16,88.1,0.036,1.04541,3.47,-0.66,9.1,2,2.33,M,Desc,2.0,0.0,0.7654870244589354,0.2928190397674667,2.9601,0.5319957085933102,3.6865215981915007,2.57564503042776,1.1833593049500304,4.7001,1.104851357641445,82.81182000999999,2.0001,1.3508723695134868,0.9354371561242637,-1.227662571157176,1
95,0.27,1.26,10.7,-0.432,0.99669,3.13,0.48,16.8,5,2.67,M,**,2.0,0.0,0.3410907125580417,0.37784957966433985,2.3201,1.3677921696369897,3.2184741970353272,1.6130067759964577,1.1759396440473913,4.360099999999999,1.2734827462711917,282.24336001,5.0001,1.384106392470088,0.7643374575977786,-0.9728422216810498,1
96,-1.22,0.26,11.0,0.03,0.99402,1.9,0.36,11.2,2,2.07,B,****,1.0,0.0,0.5470440423970654,0.8502160872617603,0.8300999999999998,1.2574460038286217,3.2207214726047995,2.5602374292714383,1.1755289449973152,3.1301,1.2587015179069687,125.44224000999998,2.0001,1.3236956157170052,0.8600976703602632,-0.1620794526933047,1
97,0.155,1.43,-41.0,0.025,0.9934,3.18,0.61,3.9,3,2.29,R,***,1.0,0.0,0.9604709447808402,0.3483697750093002,2.2051,1.384106392470088,2.7306679509677014,2.5474681918212734,1.1754335150682038,4.4101,1.2889355564861567,15.21078001,3.0001,1.3467974162451317,0.9900225670126613,-1.0540386440280123,1
98,0.21,-0.15,2.5,0.034,0.9917,3.3,-1.91,11.2,3,2.92,B,****,2.0,16.666666666666664,0.8305026859082172,0.438955831526622,2.2601,1.2023800625382952,3.155139190978365,2.5704988882244884,1.1751717330525746,4.530099999999999,0.7,125.44224000999998,3.0001,1.4070978078921492,0.9546915039975116,-0.8229976267134204,1
99,0.01,1.42,8.4,-0.251,1.03166,3.09,-1.38,8.8,3,4.5,R,Desc,3.0,0.0,0.7898182951659544,0.8579441827852354,2.0601,1.3831626015082448,3.2010866351067104,1.9330518046569407,1.1812794264698732,4.3201,0.9367782113059381,77.44176001000001,3.0001,1.5314141176985543,0.9427814447206955,-0.15303261670513887,1
100,0.55,-0.28,1.1,0.149,0.9959,2.14,1.5,9.7,3,2.36,R,Desc,3.0,16.666666666666664,0.046094524488614064,0.08622790547496262,2.6001,1.183231048371444,3.1439364009202277,2.8837744240072523,1.1758181711758562,3.3701000000000003,1.3822168746152528,94.09194000999999,3.0001,1.353904559049737,0.4638868727599451,-2.4489359553811156,0
101,-0.63,-0.95,13.4,-0.336,0.9989,3.22,0.53,9.0,3,1.0,B,*,3.0,0.0,0.0773338048726202,0.5389001833358552,1.4201,1.0657512330991008,3.2385325764940793,1.7755318289618065,1.1762792607586214,4.4501,1.2794925151991605,81.00180001,3.0001,1.1892219798129464,0.5277041315139578,-0.6179326016490118,1
102,1.695,0.11,4.1,0.481,0.96126,2.66,0.38,12.5,4,1.0,R,Desc,1.0,0.0,0.16062891310835448,0.20315668073444648,3.7451000000000003,1.2381452207767336,3.1677979648380017,4.01926881792765,1.1704544002922526,3.8901000000000003,1.2612013346324789,156.25250001,4.0001,1.1892219798129464,0.6332855444048618,-1.5930025615209713,0
103,0.22,-0.6,137.6,0.316,0.99834,3.05,1.79,9.1,2,6.18,R,*,1.0,0.0,0.08886457594375119,0.9009059752888596,2.2701000000000002,1.1316642127114764,3.9119812903753735,3.407912725757734,1.1761932318605228,4.280099999999999,1.4088891062124738,82.81182000999999,2.0001,1.6369394799943437,0.546313178907626,-0.10417951841261393,0
104,-0.86,0.25,-36.9,0.045,1.04206,4.26,0.43,15.0,2,1.04,R,*,2.0,0.0,0.3636065202187313,0.4212422625970619,1.1901,1.2561867176898298,2.7796733585082394,2.5989304629716,1.1828535812142669,5.4901,1.2673866690002664,225.00300001,2.0001,1.1951237142160949,0.7766429357450508,-0.8641732220460141,0
105,0.99,0.15,1.2,0.053,1.03601,3.86,0.43,9.2,3,1.15,M,*,1.0,0.0,0.6655526887519263,0.28812003382507867,3.0401000000000002,1.2433804025104693,3.1447405788052,2.6198052946698485,1.1819386122645303,5.0901,1.2673866690002664,84.64184000999998,3.0001,1.210917804469813,0.9032964347700073,-1.2438314298976576,1
106,0.24,0.46,2.2,0.033,1.02888,3.09,0.25,5.4,2,1.36,M,**,2.0,7.6923076923076925,0.30159170258719403,0.8898539389053434,2.2901000000000002,1.2818728881073684,3.1527486328762078,2.5679296741573987,1.1808575750358057,4.3201,1.2446789196447394,29.161080010000003,2.0001,1.2394602440000624,0.7411931151913014,-0.1165209073237104,0
107,0.625,0.16,2.0,0.546,0.9962,3.14,0.23,11.0,4,2.15,MB,Desc,2.0,7.6923076923076925,0.8469928613061849,0.10138393977079674,2.6751,1.2446789196447394,3.1511519013236557,4.289198990477478,1.17586430454808,4.3701,1.2420778042859848,121.00220001,4.0001,1.332235754855271,0.9593944322373199,-2.2872877966406224,0
108,0.42,0.26,-32.9,0.088,1.07238,2.81,0.55,9.2,3,3.01,MM,Desc,3.0,0.0,0.7503567545774336,0.5660048499396361,2.4701,1.2574460038286217,2.825107828099955,2.7131219963776996,1.1874073306022386,4.0401,1.2818728881073684,84.64184000999998,3.0001,1.4151054406307986,0.9307814406757664,-0.5688743160365388,0
109,0.655,-1.19,48.8,-0.236,0.96197,2.71,0.88,5.3,2,2.59,B,***,1.0,0.0,0.38977241531351137,0.33618243697018646,2.7051000000000003,1.0122963352881789,3.472491379765271,1.9622661414862532,1.1705650813395378,3.9401,1.319362816879954,28.091060009999996,2.0001,1.3765013334379939,0.790245434393988,-1.089632764275198,1
110,0.35,0.53,2.6,0.07,0.9972,3.15,-0.16,11.0,7,2.18,B,Desc,3.0,0.0,0.20278431950704034,0.006084583459151083,2.4001,1.2901014454400852,3.155934837494356,2.6647227008763354,1.1760180432522993,4.3801,1.1877327315442532,121.00220001,7.0001,1.3353963787579999,0.6712315962100008,-5.076433235545525,0
111,0.835,0.16,141.15,0.051,0.99564,3.67,0.59,10.8,1,3.78,R,***,2.0,7.6923076923076925,0.4585670512091058,0.6228695243615052,2.8851,1.2446789196447394,3.9267221938699852,2.61457092019977,1.175778184527081,4.9001,1.2865942412251632,116.64216001000001,1.0001,1.4786290881271147,0.8230023016573983,-0.47316530290459674,1
112,0.32,-0.59,8.3,0.036,1.00919,4.23,0.52,12.6,2,5.14,M,Desc,1.0,0.0,0.2864797304469381,0.6637646623483034,2.3701,1.133385275281079,3.2003241999959826,2.57564503042776,1.1778566924261578,5.460100000000001,1.2782973296746656,158.76252000999997,2.0001,1.5741418350798067,0.7317353557495709,-0.4095902862676711,1
113,-1.04,-0.38,5.9,0.448,1.0167,3.12,0.66,15.7,2,5.22,R,*,1.0,0.0,0.47874839094011956,0.2804734584115095,1.0100999999999998,1.1678419546259624,3.1818600384531486,3.8887975626988305,1.179003968950061,4.350099999999999,1.2947336747987865,246.49314000999996,2.0001,1.5792443860153185,0.8319075167954586,-1.2707146094720165,1
114,0.42,1.48,-51.4,-0.339,0.99013,3.14,0.88,18.5,2,1.35,B,Desc,3.0,0.0,0.46898528117558247,0.1709753583518857,2.4701,1.3887966286741709,2.5928945143672926,1.7702132153842467,1.1749298141753497,4.3701,1.319362816879954,342.25370001,2.0001,1.2381452207767336,0.8276353334980755,-1.765314781859107,1
115,0.86,0.36,39.6,-0.29,0.9982,3.23,0.51,9.3,4,1.0,R,Desc,1.0,0.0,0.23705372277755454,0.6205950107070272,2.9101,1.269835642138463,3.41620840304436,1.859113943945477,1.1761717216862084,4.4601,1.277098782283054,86.49186001000001,4.0001,1.1892219798129464,0.6979254739176229,-0.4768227292289773,0
116,-0.2,0.56,1.9,-0.278,1.07238,4.83,0.58,8.7,7,2.41,B,Desc,3.0,0.0,0.9852841551077932,0.15656251015123857,1.8500999999999999,1.2935802771829035,3.1503526244796065,1.8815577045117395,1.1874073306022386,6.0601,1.2854187742853884,75.69174000999999,7.0001,1.3589133922297945,0.9963543144563748,-1.853294120776342,0
117,0.23,1.94,3.2,0.775,1.02365,3.02,1.29,13.3,5,4.07,R,**,3.0,0.0,0.21910994479626789,0.025047581737675073,2.2801,1.4298703737329563,3.1606961258558215,5.392990204405896,1.1800627204968908,4.2501,1.3618923074518512,176.89266001000001,5.0001,1.5005626463129187,0.6843382997082723,-3.6807076601110307,1
118,0.31,-0.49,53.3,0.036,1.03461,2.12,-0.67,6.1,3,2.26,B,***,3.0,0.0,0.15679660992837863,0.43026311662258254,2.3601,1.150179747448051,3.499052676684686,2.57564503042776,1.1817265808805473,3.3501000000000003,1.1029930213343333,37.21122000999999,3.0001,1.3437167487060648,0.6294791072821755,-0.8429922537662488,1
119,-0.48,-0.88,14.8,-0.313,0.97751,3.12,0.69,14.5,3,3.11,M,**,2.0,0.0,0.9427093669754084,0.3537819919681815,1.5700999999999998,1.0799227994756098,3.24878817081508,1.8168423104776896,1.1729797677701768,4.350099999999999,1.2981754981186309,210.25290001,3.0001,1.42384625444691,0.985414491524848,-1.0386291654996456,1
120,0.17,0.27,1.4,0.032,0.99254,3.14,0.67,4.6,2,3.4,R,***,2.0,7.6923076923076925,0.3789709076295361,0.01419306942732279,2.2201,1.258701517906969,3.1463470862848397,2.5653630280201973,1.1753011060288083,4.3701,1.2958839981562473,21.160920009999995,2.0001,1.4483236975101943,0.7847157614307366,-4.24396216378308,1
121,0.18,0.28,41.5,0.041,0.99207,3.13,0.45,9.3,2,5.86,R,**,3.0,0.0,0.35134838790895484,0.003452752448754093,2.2301,1.2599532861839393,3.428060660355744,2.588555504869192,1.175228724033326,4.360099999999999,1.269835642138463,86.49186001000001,2.0001,1.6183878585681792,0.7700167743193039,-5.623963696503891,1
122,-0.35,0.65,17.6,-0.124,0.9923,3.91,0.47,3.0,2,1.87,B,**,1.0,0.0,0.7307606498200863,0.3179191441914485,1.7000999999999997,1.303851759791075,3.2690127997209855,2.194819915260704,1.1752641466807776,5.1401,1.2722705276128494,9.000600010000001,2.0001,1.301590161463838,0.9246457529729412,-1.1454627482051452,1
123,0.18,0.35,1.5,0.049,1.03452,3.7,0.04,10.2,2,2.02,B,**,2.0,0.0,0.7021269974036116,0.9624841695676345,2.2301,1.268612928410997,3.1471494180794775,2.609347004016859,1.1817129463866682,4.9300999999999995,1.216510848771234,104.04204000999998,2.0001,1.3182729198565015,0.9154545701583539,-0.03807398242676969,1
124,0.33,-0.29,-46.6,-0.312,0.97143,3.05,0.36,9.2,3,2.61,B,Desc,1.0,16.666666666666664,0.295895627871945,0.6663654108804719,2.3801,1.1817190062199896,2.6591492780454713,1.8186600615122055,1.1720368023709504,4.280099999999999,1.2587015179069687,84.64184000999998,3.0001,1.3784144208499975,0.7376708787694387,-0.4056806898457697,0
125,0.29,-0.3,1.4,0.666,0.98378,2.07,-1.24,9.0,3,1.96,R,***,3.0,0.0,0.6247316917416694,0.5342074149727799,2.3401,1.1802011375878914,3.1463470862848397,4.836058357560794,1.1739498248265483,3.3001,0.9767249429695697,81.00180001,3.0001,1.3116760709385378,0.889119911025672,-0.6266762182439757,1
126,1.18,0.3,13.0,-0.633,1.07238,3.72,0.66,7.6,3,1.0,R,*,2.0,7.6923076923076925,0.9895177568870707,0.6074034703040097,3.2300999999999997,1.2624456889436466,3.235584435406582,1.3192982942681142,1.1874073306022386,4.9501,1.2947336747987865,57.76152000999999,3.0001,1.1892219798129464,0.9974226560820793,-0.4983026636717644,1
127,-0.4,1.24,-33.3,-0.522,0.98962,3.19,0.75,12.4,2,1.78,M,***,2.0,0.0,0.6537386518463335,0.9714551125528413,1.6501,1.3658340357593188,2.8206623330038285,1.474177194636965,1.1748511968975943,4.4201,1.3049781597216514,153.76248001,2.0001,1.2912641820289257,0.8992622301735275,-0.02879804913609409,1
128,1.35,1.54,-11.7,-0.098,0.9891,3.03,-0.55,13.3,2,2.32,R,*,3.0,0.0,0.26442944802806234,0.8065992286435287,3.4001,1.3943629106431605,3.0354777262046206,2.252633553557071,1.1747710218516034,4.2600999999999996,1.1247002231352543,176.89266001000001,2.0001,1.3498570875049054,0.7172403847652965,-0.21473304552938902,1
129,1.74,0.19,-33.6,0.404,0.99364,3.34,0.72,10.1,2,1.0,R,***,1.0,7.6923076923076925,0.7320609260726502,0.9072723220339989,3.7901000000000002,1.2485502799234645,2.8173143652420394,3.7214002174361838,1.1754704584431068,4.5701,1.301590161463838,102.01202000999999,2.0001,1.1892219798129464,0.9250566755517129,-0.09713899169407243,1
130,2.68,2.06,1.1,0.564,0.99445,3.15,1.84,13.7,2,1.14,R,Desc,3.0,0.0,0.6515926898034591,0.7609973178145222,4.7301,1.440023696795888,3.1439364009202277,4.367103610472648,1.1755951166242413,4.3801,1.4133377044060271,187.69274000999997,2.0001,1.2095073636525944,0.898523581175917,-0.27291843599968496,1
131,2.01,0.91,-7.7,0.645,1.0395,3.46,0.72,10.2,2,4.84,R,Desc,3.0,0.0,0.12027363292261628,0.4417845264502772,4.060099999999999,1.332235754855271,3.0706163804725715,4.735560057488162,1.1824666799993089,4.690099999999999,1.301590161463838,104.04204000999998,2.0001,1.5545513451724775,0.5891615638556786,-0.8165764539789566,0
132,0.27,0.31,-24.6,-0.194,1.01824,4.17,0.66,14.2,2,1.16,R,Desc,3.0,0.0,0.8179803332179083,0.4758163848493595,2.3201,1.263686374530769,2.9129516416846046,2.0464365247955776,1.1792388160323937,5.4001,1.2947336747987865,201.64284001,2.0001,1.212323333920052,0.9510731876674295,-0.7423921847208864,1
133,0.3,0.3,23.9,0.041,0.91544,3.31,-0.81,18.2,2,1.49,R,Desc,1.0,7.6923076923076925,0.10000531517688538,0.795017845978373,2.3501,1.2624456889436466,3.3131938903306453,2.588555504869192,1.16324421158624,4.5401,1.0759307054334328,331.24364001,2.0001,1.2561867176898298,0.5626475094274207,-0.2291925646404733,0
134,0.22,0.21,-24.7,0.588,0.98675,3.1,0.55,17.4,3,1.55,R,Desc,1.0,0.0,0.4648307141329663,0.6694535778354521,2.2701000000000002,1.2511113170905905,2.9119396743289188,4.47318194543231,1.1744084874403968,4.3301,1.2818728881073684,302.76348000999997,3.0001,1.263686374530769,0.8257971203966495,-0.4010581411367803,0
135,0.33,-2.08,-56.0,0.04,0.9828,4.21,1.88,11.0,3,2.35,MM,*,2.0,0.0,0.17805090810691393,0.40670014805189114,2.3801,0.6325543300577835,2.5242465758885406,2.585968243210757,1.1737983635798517,5.440099999999999,1.4168665768547284,121.00220001,3.0001,1.352896093381412,0.6497789617601247,-0.8992917906214086,0
136,0.25,1.83,-45.4,0.049,0.99154,3.17,0.48,13.4,3,1.19,M,**,2.0,0.0,0.4020768613937261,0.7467260260813289,2.3001,1.4203692773750147,2.6749625260381396,2.609347004016859,1.1751470857359354,4.4001,1.2734827462711917,179.56268001,3.0001,1.216510848771234,0.7964062852449026,-0.29184596115016576,1
137,0.48,1.06,1.8,0.034,0.991,3.68,-1.94,12.6,3,1.7,B,****,3.0,0.0,0.41637599523658353,0.2361628791017647,2.5301,1.347819623074286,3.1495527388178477,2.5704988882244884,1.1750638895906307,4.9101,0.6770278173418235,158.76252000999997,3.0001,1.2818728881073684,0.8033908080362889,-1.442566643933489,1
138,0.21,0.28,7.5,0.07,1.07238,2.87,1.03,9.4,2,2.8,M,Desc,3.0,0.0,0.4386653400841336,0.9954134791266231,2.2601,1.2599532861839393,3.194205011124756,2.6647227008763354,1.1874073306022386,4.100099999999999,1.3353963787579999,88.36188001000001,2.0001,1.39620360916732,0.8139279300730317,-0.004438807701622352,1
139,0.18,1.16,10.3,-0.52,0.96348,2.77,2.03,10.6,2,5.15,B,Desc,3.0,0.0,0.5427821341770069,0.13610544829101767,2.2301,1.357916053210368,3.2154704875635067,1.477128499347181,1.1708003690923756,4.0001,1.4298703737329563,112.36212000999998,2.0001,1.574782370802853,0.858418197329081,-1.9931684488183656,0
140,1.64,1.97,75.6,-0.124,0.96292,2.94,0.44,9.1,3,1.39,M,**,3.0,0.0,0.56967309771452,0.5587288306509242,3.6900999999999997,1.4324289934347727,3.6224996303807244,2.194819915260704,1.1707131266076056,4.1701,1.2686129284109968,82.81182000999999,3.0001,1.2433804025104693,0.8688542902946909,-0.5818090809235326,1
141,-0.27,0.52,-12.1,-0.13,0.9969,3.25,2.3,7.6,5,1.39,M,**,3.0,0.0,0.21680954647428363,0.7021641039362534,1.7800999999999998,1.2889355564861567,3.031896039561126,2.181690423632476,1.1759719279719252,4.4801,1.4524207424547813,57.76152000999999,5.0001,1.2433804025104693,0.6825367517275756,-0.35336378323715867,1
142,-1.0,0.46,6.3,0.032,0.99214,2.21,1.52,5.5,2,1.76,B,****,3.0,0.0,0.12178753393235797,0.6849803617274937,1.0500999999999998,1.2818728881073684,3.1849597566329026,2.5653630280201973,1.1752395051781448,3.4401,1.384106392470088,30.25110001,2.0001,1.2889355564861567,0.5910035995597364,-0.37813512982226616,1
143,0.18,0.36,64.8,0.034,0.99074,3.16,0.64,11.0,2,1.0,MM,Desc,2.0,7.6923076923076925,0.6966497146786373,0.8504899765376215,2.2301,1.269835642138463,3.56431394607591,2.5704988882244884,1.175023825884049,4.3901,1.2924237860693326,121.00220001,2.0001,1.1892219798129464,0.9136645051554669,-0.16175742345108393,1
144,0.32,1.7,60.7,-0.551,0.99463,3.27,1.21,11.3,3,1.04,M,***,1.0,0.0,0.1740732752816907,0.5783033673968788,2.3701,1.4088891062124738,3.541459256114243,1.4320399984115384,1.175622813057613,4.5001,1.353904559049737,127.69226001000001,3.0001,1.1951237142160949,0.6461235675582607,-0.547384292944512,1
